GeoUID,Type,Region Name,Area (sq km),Population ,Dwellings ,Households ,v_CA16_1355: Total - Language spoken most often at home for the total population excluding institutional residents - 100% data,v_CA16_1364: English,v_CA16_2060: Cantonese,v_CA16_2066: Mandarin,v_CA16_2153: English and non-official language,v_CA16_1916: Punjabi (Panjabi),v_CA16_1937: Persian (Farsi),v_CA16_1973: Korean,"v_CA16_1727: Tagalog (Pilipino, Filipino)"
59150056002,DB,West Vancouver,0.01192,53,37,35,x,x,x,x,x,x,x,x,x
59150056003,DB,West Vancouver,0.01015,5,1,1,x,x,x,x,x,x,x,x,x
59150056004,DB,West Vancouver,0.00832,10,5,5,x,x,x,x,x,x,x,x,x
59150056006,DB,West Vancouver,0.00534,0,0,0,x,x,x,x,x,x,x,x,x
59150056007,DB,West Vancouver,0.00489,0,0,0,x,x,x,x,x,x,x,x,x
59150056009,DB,West Vancouver,0.00458,0,0,0,x,x,x,x,x,x,x,x,x
59150056011,DB,West Vancouver,0.02119,238,141,129,x,x,x,x,x,x,x,x,x
59150056012,DB,West Vancouver,0.0038,0,0,0,x,x,x,x,x,x,x,x,x
59150056015,DB,West Vancouver,0.02116,61,34,30,x,x,x,x,x,x,x,x,x
59150056016,DB,West Vancouver,0.00974,39,20,19,x,x,x,x,x,x,x,x,x
59150056017,DB,West Vancouver,0.00384,0,0,0,x,x,x,x,x,x,x,x,x
59150056019,DB,West Vancouver,0.00229,0,0,0,x,x,x,x,x,x,x,x,x
59150056020,DB,West Vancouver,0.00319,10,6,6,x,x,x,x,x,x,x,x,x
59150056022,DB,West Vancouver,0.00483,0,0,0,x,x,x,x,x,x,x,x,x
59150056024,DB,West Vancouver,0.01146,0,0,0,x,x,x,x,x,x,x,x,x
59150056025,DB,West Vancouver,0.00112,0,0,0,x,x,x,x,x,x,x,x,x
59150056026,DB,West Vancouver,0.02066,0,0,0,x,x,x,x,x,x,x,x,x
59150056027,DB,West Vancouver,0.26791,5,4,3,x,x,x,x,x,x,x,x,x
59150059001,DB,West Vancouver,0.01804,45,16,14,x,x,x,x,x,x,x,x,x
59150059002,DB,West Vancouver,0.01774,47,18,14,x,x,x,x,x,x,x,x,x
59150059009,DB,West Vancouver,0.00282,52,27,27,x,x,x,x,x,x,x,x,x
59150059010,DB,West Vancouver,0.32046,644,251,247,x,x,x,x,x,x,x,x,x
59150059013,DB,West Vancouver,0.01996,30,16,16,x,x,x,x,x,x,x,x,x
59150059014,DB,West Vancouver,0.02768,363,181,168,x,x,x,x,x,x,x,x,x
59150062003,DB,North Vancouver,0.00228,1046,588,557,x,x,x,x,x,x,x,x,x
59150064001,DB,North Vancouver,0.01726,15,8,8,x,x,x,x,x,x,x,x,x
59150064002,DB,North Vancouver,0.06169,74,31,29,x,x,x,x,x,x,x,x,x
59150064003,DB,North Vancouver,0.00321,0,0,0,x,x,x,x,x,x,x,x,x
59150064004,DB,North Vancouver,0.01336,0,0,0,x,x,x,x,x,x,x,x,x
59150064005,DB,North Vancouver,0.08644,191,79,71,x,x,x,x,x,x,x,x,x
59150064006,DB,North Vancouver,0.01033,0,0,0,x,x,x,x,x,x,x,x,x
59150064007,DB,North Vancouver,0.02147,125,61,55,x,x,x,x,x,x,x,x,x
59150064008,DB,North Vancouver,0.02051,30,16,15,x,x,x,x,x,x,x,x,x
59150064009,DB,North Vancouver,0.02775,0,0,0,x,x,x,x,x,x,x,x,x
59150067007,DB,North Vancouver,0.02304,80,30,30,x,x,x,x,x,x,x,x,x
59150067008,DB,North Vancouver,0.03709,0,1,1,x,x,x,x,x,x,x,x,x
59150067009,DB,North Vancouver,0.06029,305,136,136,x,x,x,x,x,x,x,x,x
59150068004,DB,North Vancouver,0.02317,108,42,39,x,x,x,x,x,x,x,x,x
59150068005,DB,North Vancouver,0.06717,315,117,110,x,x,x,x,x,x,x,x,x
59150069003,DB,North Vancouver,0.06101,256,131,130,x,x,x,x,x,x,x,x,x
59150069004,DB,North Vancouver,0.03403,84,30,30,x,x,x,x,x,x,x,x,x
59150069005,DB,North Vancouver,0.04119,237,121,116,x,x,x,x,x,x,x,x,x
59150070001,DB,North Vancouver,0.00716,23,8,8,x,x,x,x,x,x,x,x,x
59150070002,DB,North Vancouver,0.00699,23,8,8,x,x,x,x,x,x,x,x,x
59150070003,DB,North Vancouver,0.00709,19,8,8,x,x,x,x,x,x,x,x,x
59150070004,DB,North Vancouver,0.00717,20,8,7,x,x,x,x,x,x,x,x,x
59150070005,DB,North Vancouver,0.0827,245,90,90,x,x,x,x,x,x,x,x,x
59150070006,DB,North Vancouver,0.00742,19,8,8,x,x,x,x,x,x,x,x,x
59150070007,DB,North Vancouver,0.00733,22,8,8,x,x,x,x,x,x,x,x,x
59150070008,DB,North Vancouver,0.00733,29,9,9,x,x,x,x,x,x,x,x,x
59150070009,DB,North Vancouver,0.01278,35,14,14,x,x,x,x,x,x,x,x,x
59150071001,DB,North Vancouver,0.01073,37,14,14,x,x,x,x,x,x,x,x,x
59150071002,DB,North Vancouver,0.18711,298,120,120,x,x,x,x,x,x,x,x,x
59150071003,DB,North Vancouver,0.01139,37,14,14,x,x,x,x,x,x,x,x,x
59150071004,DB,North Vancouver,0.0124,35,14,13,x,x,x,x,x,x,x,x,x
59150071012,DB,North Vancouver,0.01992,5,2,2,x,x,x,x,x,x,x,x,x
59150071013,DB,North Vancouver,0.02063,0,0,0,x,x,x,x,x,x,x,x,x
59150071020,DB,North Vancouver,0.01117,30,12,12,x,x,x,x,x,x,x,x,x
59150071021,DB,North Vancouver,0.01093,24,12,12,x,x,x,x,x,x,x,x,x
59150071023,DB,North Vancouver,0.09165,0,2,2,x,x,x,x,x,x,x,x,x
59150071026,DB,North Vancouver,0.06636,0,0,0,x,x,x,x,x,x,x,x,x
59150071031,DB,North Vancouver,0.03782,0,0,0,x,x,x,x,x,x,x,x,x
59150071032,DB,North Vancouver,0.04154,5,1,1,x,x,x,x,x,x,x,x,x
59150071033,DB,North Vancouver,0.0102,0,0,0,x,x,x,x,x,x,x,x,x
59150071034,DB,North Vancouver,0.04982,0,0,0,x,x,x,x,x,x,x,x,x
59150071035,DB,North Vancouver,0.92649,0,2,1,x,x,x,x,x,x,x,x,x
59150072001,DB,North Vancouver,0.02395,51,19,19,x,x,x,x,x,x,x,x,x
59150072002,DB,North Vancouver,0.04731,160,56,55,x,x,x,x,x,x,x,x,x
59150072003,DB,North Vancouver,0.02996,102,29,29,x,x,x,x,x,x,x,x,x
59150072004,DB,North Vancouver,0.06462,375,175,165,x,x,x,x,x,x,x,x,x
59150072005,DB,North Vancouver,0.00939,20,7,7,x,x,x,x,x,x,x,x,x
59150072006,DB,North Vancouver,0.02056,50,24,23,x,x,x,x,x,x,x,x,x
59150072007,DB,North Vancouver,0.02062,5,1,1,x,x,x,x,x,x,x,x,x
59150072008,DB,North Vancouver,0.01978,0,0,0,x,x,x,x,x,x,x,x,x
59150072011,DB,North Vancouver,0.02058,95,65,65,x,x,x,x,x,x,x,x,x
59150072012,DB,North Vancouver,0.04155,170,79,78,x,x,x,x,x,x,x,x,x
59150073001,DB,North Vancouver,0.00467,5,1,1,x,x,x,x,x,x,x,x,x
59150073002,DB,North Vancouver,0.17803,176,89,84,x,x,x,x,x,x,x,x,x
59150073003,DB,North Vancouver,0.03099,435,149,149,x,x,x,x,x,x,x,x,x
59150073004,DB,North Vancouver,0.02082,61,17,17,x,x,x,x,x,x,x,x,x
59150073005,DB,North Vancouver,0.00936,31,12,12,x,x,x,x,x,x,x,x,x
59150073006,DB,North Vancouver,0.00994,38,16,16,x,x,x,x,x,x,x,x,x
59150073007,DB,North Vancouver,0.00817,260,119,110,x,x,x,x,x,x,x,x,x
59150074001,DB,North Vancouver,0.05125,512,169,169,x,x,x,x,x,x,x,x,x
59150074002,DB,North Vancouver,0.0145,233,74,74,x,x,x,x,x,x,x,x,x
59150075003,DB,North Vancouver,0.01388,29,11,11,x,x,x,x,x,x,x,x,x
59150075004,DB,North Vancouver,0.01019,45,18,18,x,x,x,x,x,x,x,x,x
59150075005,DB,North Vancouver,0.01556,40,13,13,x,x,x,x,x,x,x,x,x
59150075006,DB,North Vancouver,0.02116,70,29,27,x,x,x,x,x,x,x,x,x
59150075007,DB,North Vancouver,0.0172,59,21,21,x,x,x,x,x,x,x,x,x
59150075008,DB,North Vancouver,0.02018,54,25,23,x,x,x,x,x,x,x,x,x
59150075009,DB,North Vancouver,0.02101,67,26,25,x,x,x,x,x,x,x,x,x
59150075010,DB,North Vancouver,0.01965,44,20,19,x,x,x,x,x,x,x,x,x
59150075011,DB,North Vancouver,0.08139,0,0,0,x,x,x,x,x,x,x,x,x
59150076001,DB,North Vancouver,0.02765,106,36,36,x,x,x,x,x,x,x,x,x
59150076002,DB,North Vancouver,0.06127,179,63,62,x,x,x,x,x,x,x,x,x
59150076006,DB,North Vancouver,0.00222,0,0,0,x,x,x,x,x,x,x,x,x
59150076007,DB,North Vancouver,0.23746,239,108,98,x,x,x,x,x,x,x,x,x
59150077001,DB,North Vancouver,0.02948,120,39,39,x,x,x,x,x,x,x,x,x
59150077002,DB,North Vancouver,0.02168,77,33,29,x,x,x,x,x,x,x,x,x
59150077003,DB,North Vancouver,0.01041,31,13,11,x,x,x,x,x,x,x,x,x
59150077005,DB,North Vancouver,0.01352,52,20,19,x,x,x,x,x,x,x,x,x
59150077006,DB,North Vancouver,0.02241,79,30,27,x,x,x,x,x,x,x,x,x
59150077007,DB,North Vancouver,0.00944,27,11,11,x,x,x,x,x,x,x,x,x
59150077008,DB,North Vancouver,0.00687,20,8,7,x,x,x,x,x,x,x,x,x
59150078005,DB,North Vancouver,0.04414,73,26,26,x,x,x,x,x,x,x,x,x
59150078007,DB,North Vancouver,0.42775,570,213,196,x,x,x,x,x,x,x,x,x
59150078008,DB,North Vancouver,0.00718,0,2,0,x,x,x,x,x,x,x,x,x
59150078009,DB,North Vancouver,0.00462,0,0,0,x,x,x,x,x,x,x,x,x
59150079001,DB,North Vancouver,0.02589,187,88,86,x,x,x,x,x,x,x,x,x
59150079002,DB,North Vancouver,0.02639,111,37,34,x,x,x,x,x,x,x,x,x
59150079003,DB,North Vancouver,0.02533,150,51,51,x,x,x,x,x,x,x,x,x
59150079004,DB,North Vancouver,0.02609,127,47,46,x,x,x,x,x,x,x,x,x
59150080003,DB,North Vancouver,0.0173,37,12,12,x,x,x,x,x,x,x,x,x
59150080004,DB,North Vancouver,0.02436,149,59,58,x,x,x,x,x,x,x,x,x
59150080005,DB,North Vancouver,0.03101,138,58,56,x,x,x,x,x,x,x,x,x
59150081001,DB,North Vancouver,0.02565,130,45,40,x,x,x,x,x,x,x,x,x
59150081005,DB,North Vancouver,0.02629,150,76,64,x,x,x,x,x,x,x,x,x
59150081006,DB,North Vancouver,0.00846,0,0,0,x,x,x,x,x,x,x,x,x
59150081007,DB,North Vancouver,0.03585,157,88,86,x,x,x,x,x,x,x,x,x
59150081008,DB,North Vancouver,0.0072,0,0,0,x,x,x,x,x,x,x,x,x
59150081009,DB,North Vancouver,0.0132,53,26,25,x,x,x,x,x,x,x,x,x
59150081010,DB,North Vancouver,0.00133,0,0,0,x,x,x,x,x,x,x,x,x
59150081011,DB,North Vancouver,0.02939,144,57,54,x,x,x,x,x,x,x,x,x
59150082001,DB,North Vancouver,0.02551,362,167,167,x,x,x,x,x,x,x,x,x
59150082002,DB,North Vancouver,0.02643,393,179,179,x,x,x,x,x,x,x,x,x
59150083001,DB,North Vancouver,0.02614,264,133,127,x,x,x,x,x,x,x,x,x
59150083002,DB,North Vancouver,0.02541,269,128,127,x,x,x,x,x,x,x,x,x
59150084001,DB,North Vancouver,0.02637,432,244,236,x,x,x,x,x,x,x,x,x
59150084002,DB,North Vancouver,0.0269,512,263,257,x,x,x,x,x,x,x,x,x
59150085001,DB,North Vancouver,0.02686,397,232,228,x,x,x,x,x,x,x,x,x
59150085002,DB,North Vancouver,0.02617,486,293,289,x,x,x,x,x,x,x,x,x
59150086002,DB,North Vancouver,0.02609,382,208,206,x,x,x,x,x,x,x,x,x
59150086003,DB,North Vancouver,0.00536,89,54,54,x,x,x,x,x,x,x,x,x
59150086004,DB,North Vancouver,0.02106,252,175,168,x,x,x,x,x,x,x,x,x
59150087001,DB,North Vancouver,0.02619,521,279,271,x,x,x,x,x,x,x,x,x
59150088001,DB,North Vancouver,0.0252,508,243,240,x,x,x,x,x,x,x,x,x
59150089001,DB,North Vancouver,0.02646,328,164,161,x,x,x,x,x,x,x,x,x
59150089002,DB,North Vancouver,0.02651,142,50,49,x,x,x,x,x,x,x,x,x
59150089003,DB,North Vancouver,0.02531,130,57,56,x,x,x,x,x,x,x,x,x
59150090001,DB,North Vancouver,0.02611,170,59,58,x,x,x,x,x,x,x,x,x
59150090002,DB,North Vancouver,0.02583,213,77,76,x,x,x,x,x,x,x,x,x
59150090003,DB,North Vancouver,0.02592,93,34,32,x,x,x,x,x,x,x,x,x
59150090004,DB,North Vancouver,0.0261,103,37,36,x,x,x,x,x,x,x,x,x
59150091001,DB,North Vancouver,0.02576,314,179,177,x,x,x,x,x,x,x,x,x
59150091002,DB,North Vancouver,0.02643,353,211,204,x,x,x,x,x,x,x,x,x
59150092001,DB,North Vancouver,0.02599,289,176,174,x,x,x,x,x,x,x,x,x
59150092002,DB,North Vancouver,0.0254,184,97,95,x,x,x,x,x,x,x,x,x
59150093001,DB,North Vancouver,0.07632,289,122,119,x,x,x,x,x,x,x,x,x
59150093002,DB,North Vancouver,0.02647,343,171,168,x,x,x,x,x,x,x,x,x
59150094001,DB,North Vancouver,0.02607,163,58,58,x,x,x,x,x,x,x,x,x
59150094002,DB,North Vancouver,0.02682,369,189,188,x,x,x,x,x,x,x,x,x
59150094003,DB,North Vancouver,0.02594,161,66,66,x,x,x,x,x,x,x,x,x
59150095001,DB,North Vancouver,0.02424,131,53,50,x,x,x,x,x,x,x,x,x
59150095002,DB,North Vancouver,0.02559,111,44,42,x,x,x,x,x,x,x,x,x
59150095003,DB,North Vancouver,0.02592,88,32,31,x,x,x,x,x,x,x,x,x
59150095004,DB,North Vancouver,0.02585,63,27,23,x,x,x,x,x,x,x,x,x
59150095005,DB,North Vancouver,0.02591,83,35,32,x,x,x,x,x,x,x,x,x
59150096001,DB,North Vancouver,0.02438,95,33,29,x,x,x,x,x,x,x,x,x
59150096002,DB,North Vancouver,0.01236,40,15,14,x,x,x,x,x,x,x,x,x
59150096003,DB,North Vancouver,0.03894,0,0,0,x,x,x,x,x,x,x,x,x
59150096004,DB,North Vancouver,0.02456,135,53,50,x,x,x,x,x,x,x,x,x
59150096005,DB,North Vancouver,0.0243,116,45,40,x,x,x,x,x,x,x,x,x
59150096006,DB,North Vancouver,0.02436,98,44,40,x,x,x,x,x,x,x,x,x
59150096007,DB,North Vancouver,0.02391,108,44,42,x,x,x,x,x,x,x,x,x
59150097001,DB,North Vancouver,0.01145,32,15,14,x,x,x,x,x,x,x,x,x
59150097002,DB,North Vancouver,0.02267,81,30,28,x,x,x,x,x,x,x,x,x
59150097003,DB,North Vancouver,0.02451,65,30,27,x,x,x,x,x,x,x,x,x
59150097004,DB,North Vancouver,0.02315,105,34,31,x,x,x,x,x,x,x,x,x
59150097007,DB,North Vancouver,0.02196,87,37,35,x,x,x,x,x,x,x,x,x
59150097008,DB,North Vancouver,0.02445,149,52,48,x,x,x,x,x,x,x,x,x
59150097009,DB,North Vancouver,0.0231,124,52,44,x,x,x,x,x,x,x,x,x
59150097010,DB,North Vancouver,0.01244,65,26,24,x,x,x,x,x,x,x,x,x
59150098003,DB,North Vancouver,0.02394,19,11,10,x,x,x,x,x,x,x,x,x
59150098004,DB,North Vancouver,0.08854,438,190,185,x,x,x,x,x,x,x,x,x
59150099001,DB,North Vancouver,0.01273,81,30,28,x,x,x,x,x,x,x,x,x
59150099004,DB,North Vancouver,0.09206,502,176,174,x,x,x,x,x,x,x,x,x
59150100001,DB,North Vancouver,0.05299,31,13,13,x,x,x,x,x,x,x,x,x
59150100002,DB,North Vancouver,0.0217,218,85,85,x,x,x,x,x,x,x,x,x
59150100003,DB,North Vancouver,0.02645,128,47,45,x,x,x,x,x,x,x,x,x
59150100004,DB,North Vancouver,0.04055,40,26,26,x,x,x,x,x,x,x,x,x
59150100005,DB,North Vancouver,0.02119,87,31,29,x,x,x,x,x,x,x,x,x
59150100006,DB,North Vancouver,0.02272,83,31,29,x,x,x,x,x,x,x,x,x
59150100007,DB,North Vancouver,0.02166,37,14,14,x,x,x,x,x,x,x,x,x
59150101001,DB,North Vancouver,0.00823,28,10,9,x,x,x,x,x,x,x,x,x
59150101002,DB,North Vancouver,0.18545,295,98,95,x,x,x,x,x,x,x,x,x
59150101003,DB,North Vancouver,0.03618,100,39,36,x,x,x,x,x,x,x,x,x
59150101004,DB,North Vancouver,0.0118,24,12,10,x,x,x,x,x,x,x,x,x
59150102002,DB,North Vancouver,0.01522,33,15,13,x,x,x,x,x,x,x,x,x
59150102003,DB,North Vancouver,0.126,259,92,88,x,x,x,x,x,x,x,x,x
59150102004,DB,North Vancouver,0.03958,69,27,25,x,x,x,x,x,x,x,x,x
59150103001,DB,North Vancouver,0.00867,21,8,8,x,x,x,x,x,x,x,x,x
59150103003,DB,North Vancouver,0.10258,150,56,48,x,x,x,x,x,x,x,x,x
59150103004,DB,North Vancouver,0.01307,38,13,13,x,x,x,x,x,x,x,x,x
59150103005,DB,North Vancouver,0.01902,64,20,19,x,x,x,x,x,x,x,x,x
59150103006,DB,North Vancouver,0.01712,48,18,16,x,x,x,x,x,x,x,x,x
59150103008,DB,North Vancouver,0.26012,349,114,108,x,x,x,x,x,x,x,x,x
59150104001,DB,North Vancouver,0.02222,72,23,23,x,x,x,x,x,x,x,x,x
59150104002,DB,North Vancouver,0.01906,58,19,18,x,x,x,x,x,x,x,x,x
59150104003,DB,North Vancouver,0.02199,62,24,22,x,x,x,x,x,x,x,x,x
59150104004,DB,North Vancouver,0.01728,43,18,16,x,x,x,x,x,x,x,x,x
59150104005,DB,North Vancouver,0.02476,94,27,24,x,x,x,x,x,x,x,x,x
59150104006,DB,North Vancouver,0.02315,76,27,27,x,x,x,x,x,x,x,x,x
59150104007,DB,North Vancouver,0.02193,82,29,25,x,x,x,x,x,x,x,x,x
59150104008,DB,North Vancouver,0.0166,52,18,17,x,x,x,x,x,x,x,x,x
59150105001,DB,North Vancouver,0.00829,27,6,6,x,x,x,x,x,x,x,x,x
59150105002,DB,North Vancouver,0.01066,29,10,10,x,x,x,x,x,x,x,x,x
59150105003,DB,North Vancouver,0.01445,33,12,10,x,x,x,x,x,x,x,x,x
59150105004,DB,North Vancouver,0.01504,35,15,11,x,x,x,x,x,x,x,x,x
59150105005,DB,North Vancouver,0.01154,39,11,10,x,x,x,x,x,x,x,x,x
59150105006,DB,North Vancouver,0.00674,18,6,6,x,x,x,x,x,x,x,x,x
59150105007,DB,North Vancouver,0.01115,32,11,10,x,x,x,x,x,x,x,x,x
59150105008,DB,North Vancouver,0.01763,45,20,17,x,x,x,x,x,x,x,x,x
59150105009,DB,North Vancouver,0.02263,57,21,19,x,x,x,x,x,x,x,x,x
59150105010,DB,North Vancouver,0.01264,33,12,10,x,x,x,x,x,x,x,x,x
59150106001,DB,North Vancouver,0.00899,20,5,5,x,x,x,x,x,x,x,x,x
59150106003,DB,North Vancouver,0.03389,86,26,26,x,x,x,x,x,x,x,x,x
59150106004,DB,North Vancouver,0.01574,32,12,11,x,x,x,x,x,x,x,x,x
59150106005,DB,North Vancouver,0.01538,58,20,20,x,x,x,x,x,x,x,x,x
59150106006,DB,North Vancouver,0.01173,38,15,14,x,x,x,x,x,x,x,x,x
59150106008,DB,North Vancouver,0.32779,646,228,221,x,x,x,x,x,x,x,x,x
59150107001,DB,North Vancouver,0.12765,296,92,92,x,x,x,x,x,x,x,x,x
59150107002,DB,North Vancouver,0.03458,100,34,34,x,x,x,x,x,x,x,x,x
59150107003,DB,North Vancouver,0.03787,67,29,28,x,x,x,x,x,x,x,x,x
59150108001,DB,North Vancouver,0.08603,326,127,123,x,x,x,x,x,x,x,x,x
59150109001,DB,North Vancouver,0.14672,414,154,150,x,x,x,x,x,x,x,x,x
59150109002,DB,North Vancouver,0.01095,29,11,11,x,x,x,x,x,x,x,x,x
59150109003,DB,North Vancouver,0.01415,29,12,11,x,x,x,x,x,x,x,x,x
59150109004,DB,North Vancouver,0.01705,61,18,18,x,x,x,x,x,x,x,x,x
59150109005,DB,North Vancouver,0.01315,36,17,16,x,x,x,x,x,x,x,x,x
59150109006,DB,North Vancouver,0.00752,17,7,7,x,x,x,x,x,x,x,x,x
59150110001,DB,North Vancouver,0.01714,54,28,28,x,x,x,x,x,x,x,x,x
59150110004,DB,North Vancouver,0.01904,66,26,24,x,x,x,x,x,x,x,x,x
59150110005,DB,North Vancouver,0.1449,415,148,139,x,x,x,x,x,x,x,x,x
59150111002,DB,North Vancouver,0.10475,251,93,90,x,x,x,x,x,x,x,x,x
59150111003,DB,North Vancouver,0.0108,40,15,15,x,x,x,x,x,x,x,x,x
59150111004,DB,North Vancouver,0.07602,91,37,34,x,x,x,x,x,x,x,x,x
59150111007,DB,North Vancouver,0.11851,153,76,73,x,x,x,x,x,x,x,x,x
59150112001,DB,North Vancouver,0.01247,0,0,0,x,x,x,x,x,x,x,x,x
59150112002,DB,North Vancouver,0.00258,0,0,0,x,x,x,x,x,x,x,x,x
59150112003,DB,North Vancouver,0.00268,0,0,0,x,x,x,x,x,x,x,x,x
59150112004,DB,North Vancouver,0.00783,0,0,0,x,x,x,x,x,x,x,x,x
59150112005,DB,North Vancouver,0.0082,37,18,18,x,x,x,x,x,x,x,x,x
59150112006,DB,North Vancouver,0.00722,10,11,8,x,x,x,x,x,x,x,x,x
59150112007,DB,North Vancouver,0.02863,101,32,30,x,x,x,x,x,x,x,x,x
59150112008,DB,North Vancouver,0.00596,10,5,5,x,x,x,x,x,x,x,x,x
59150112009,DB,North Vancouver,0.02927,69,33,28,x,x,x,x,x,x,x,x,x
59150112010,DB,North Vancouver,0.00771,23,7,7,x,x,x,x,x,x,x,x,x
59150112012,DB,North Vancouver,0.00689,16,6,6,x,x,x,x,x,x,x,x,x
59150112014,DB,North Vancouver,0.02453,15,5,4,x,x,x,x,x,x,x,x,x
59150112017,DB,North Vancouver,0.40952,448,171,153,x,x,x,x,x,x,x,x,x
59150113002,DB,North Vancouver,0.00559,27,12,12,x,x,x,x,x,x,x,x,x
59150113005,DB,North Vancouver,0.36952,808,298,277,x,x,x,x,x,x,x,x,x
59150114001,DB,North Vancouver,0.00644,36,13,13,x,x,x,x,x,x,x,x,x
59150114002,DB,North Vancouver,0.01785,48,19,17,x,x,x,x,x,x,x,x,x
59150114003,DB,North Vancouver,0.01765,91,47,46,x,x,x,x,x,x,x,x,x
59150114004,DB,North Vancouver,0.02547,72,24,22,x,x,x,x,x,x,x,x,x
59150114005,DB,North Vancouver,0.02786,75,27,24,x,x,x,x,x,x,x,x,x
59150114006,DB,North Vancouver,0.02605,126,45,43,x,x,x,x,x,x,x,x,x
59150114007,DB,North Vancouver,0.02744,82,29,27,x,x,x,x,x,x,x,x,x
59150115001,DB,North Vancouver,0.02567,71,24,24,x,x,x,x,x,x,x,x,x
59150115003,DB,North Vancouver,0.0231,0,0,0,x,x,x,x,x,x,x,x,x
59150115004,DB,North Vancouver,0.0305,85,26,26,x,x,x,x,x,x,x,x,x
59150115005,DB,North Vancouver,0.02306,67,23,23,x,x,x,x,x,x,x,x,x
59150115007,DB,North Vancouver,0.05523,164,59,54,x,x,x,x,x,x,x,x,x
59150116001,DB,North Vancouver,0.01779,91,28,26,x,x,x,x,x,x,x,x,x
59150116002,DB,North Vancouver,0.02633,70,29,27,x,x,x,x,x,x,x,x,x
59150116003,DB,North Vancouver,0.02575,85,32,29,x,x,x,x,x,x,x,x,x
59150116004,DB,North Vancouver,0.01696,15,5,5,x,x,x,x,x,x,x,x,x
59150116005,DB,North Vancouver,0.10163,104,47,43,x,x,x,x,x,x,x,x,x
59150116006,DB,North Vancouver,0.02362,15,5,5,x,x,x,x,x,x,x,x,x
59150116007,DB,North Vancouver,0.0075,23,8,7,x,x,x,x,x,x,x,x,x
59150116008,DB,North Vancouver,0.01727,46,18,17,x,x,x,x,x,x,x,x,x
59150117001,DB,North Vancouver,0.01476,26,10,10,x,x,x,x,x,x,x,x,x
59150117002,DB,North Vancouver,0.0027,0,0,0,x,x,x,x,x,x,x,x,x
59150117003,DB,North Vancouver,0.00255,0,2,2,x,x,x,x,x,x,x,x,x
59150117004,DB,North Vancouver,0.0127,43,14,14,x,x,x,x,x,x,x,x,x
59150117005,DB,North Vancouver,0.01418,5,5,2,x,x,x,x,x,x,x,x,x
59150117006,DB,North Vancouver,0.02628,99,37,36,x,x,x,x,x,x,x,x,x
59150117007,DB,North Vancouver,0.01588,50,17,16,x,x,x,x,x,x,x,x,x
59150117008,DB,North Vancouver,0.00854,27,8,8,x,x,x,x,x,x,x,x,x
59150117009,DB,North Vancouver,0.14219,68,21,21,x,x,x,x,x,x,x,x,x
59150117010,DB,North Vancouver,0.01196,29,11,10,x,x,x,x,x,x,x,x,x
59150117011,DB,North Vancouver,0.02318,66,21,19,x,x,x,x,x,x,x,x,x
59150117012,DB,North Vancouver,0.02448,68,24,24,x,x,x,x,x,x,x,x,x
59150118001,DB,West Vancouver,0.06352,85,31,31,x,x,x,x,x,x,x,x,x
59150118002,DB,West Vancouver,0.03386,48,17,17,x,x,x,x,x,x,x,x,x
59150118003,DB,West Vancouver,0.77439,519,175,171,x,x,x,x,x,x,x,x,x
59150119001,DB,North Vancouver,0.24423,297,107,102,x,x,x,x,x,x,x,x,x
59150119003,DB,North Vancouver,0.03324,98,36,32,x,x,x,x,x,x,x,x,x
59150119004,DB,North Vancouver,0.34844,299,160,153,x,x,x,x,x,x,x,x,x
59150119005,DB,North Vancouver,0.44118,0,0,0,x,x,x,x,x,x,x,x,x
59150120001,DB,North Vancouver,0.25863,545,186,183,x,x,x,x,x,x,x,x,x
59150120002,DB,North Vancouver,0.02046,66,20,20,x,x,x,x,x,x,x,x,x
59150120003,DB,North Vancouver,0.0208,49,20,18,x,x,x,x,x,x,x,x,x
59150121002,DB,North Vancouver,0.00884,26,8,7,x,x,x,x,x,x,x,x,x
59150121004,DB,North Vancouver,0.00905,29,8,8,x,x,x,x,x,x,x,x,x
59150121005,DB,North Vancouver,0.031,86,27,26,x,x,x,x,x,x,x,x,x
59150121006,DB,North Vancouver,0.29676,421,152,144,x,x,x,x,x,x,x,x,x
59150122001,DB,North Vancouver,0.06574,228,83,83,x,x,x,x,x,x,x,x,x
59150122002,DB,North Vancouver,0.04541,132,42,41,x,x,x,x,x,x,x,x,x
59150122003,DB,North Vancouver,0.01365,52,13,13,x,x,x,x,x,x,x,x,x
59150122004,DB,North Vancouver,0.02398,86,28,28,x,x,x,x,x,x,x,x,x
59150122005,DB,North Vancouver,0.01154,24,12,10,x,x,x,x,x,x,x,x,x
59150123001,DB,North Vancouver,0.05577,207,67,62,x,x,x,x,x,x,x,x,x
59150123003,DB,North Vancouver,0.02456,102,35,33,x,x,x,x,x,x,x,x,x
59150123004,DB,North Vancouver,0.02152,77,30,28,x,x,x,x,x,x,x,x,x
59150123006,DB,North Vancouver,0.04607,122,43,41,x,x,x,x,x,x,x,x,x
59150123007,DB,North Vancouver,0.02256,86,31,30,x,x,x,x,x,x,x,x,x
59150123008,DB,North Vancouver,0.04989,236,79,75,x,x,x,x,x,x,x,x,x
59150124001,DB,North Vancouver,0.01192,29,9,9,x,x,x,x,x,x,x,x,x
59150124002,DB,North Vancouver,0.05719,123,42,40,x,x,x,x,x,x,x,x,x
59150124003,DB,North Vancouver,0.02495,85,26,25,x,x,x,x,x,x,x,x,x
